Unnamed: 0,author_cred_score,tweet_text_cred_score,tweet_social_cred_score,overall_cred_score,verified,author_id,location,username,url,followers_count,following_count,tweet_count,listed_count,url_urls,description_urls,mentions_x,hashtags_x,days_on_twitter,names_not_equal,tweet_id,possibly_sensitive,retweet_count,reply_count,like_count,quote_count,impression_count,media_keys,urls,context_annotations,mentions_y,hashtags_y,annotations,text_len,has_bad_words,has_subjective_words,sentiment_analysis,name,text,label,predicted_label
32810,49.72901413,15.09158432,1.438701713,21.86556905,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.6472640381061363e+18,0,0.09117466461,6.339908053,0.1767478397,1.535240754,2.046891308,25,4.261935248,0.0,0.0,0.0,0.0,51.97568389,0,0,0,23 DERECE,📌AKP İstanbul İl Başkanı Osman Nuri Kabaktepe: ''Ben şunu iddia ediyorum: Türkiye’de AK Parti’den önce kadının adı yoktu. Belki sadece adı vardı.'' https://t.co/ciUmni4hpw,C,HC
48,48.12969146,10.88430448,0.02288670152,19.48217127,100,1051902349445345280,100,Darkwebhaber,100,12.33393993,0.477396322,8.09129704,19.50735659,82.45614035,0.0,0.0,0.0,30.49228508,100,1.65007e+18,0,0.07628900508,0.0,0.0,0.0,0.0,0,0.0,12.89892003,10.93294461,6.48011782,0.0,42.55319149,0,0,100,DarkWeb Haber,"RT @darkweb0fficial: 23 Nisan 1938, Ankara. Gazi Mustafa Kemal Atatürk’ün katıldığı son #23Nisan Ulusal Egemenlik ve Çocuk Bayramı… https:/…",NC,LC
32817,49.72901413,24.75781688,0.7659717799,24.83342492,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.6472588588662129e+18,0,0.2214241855,2.402491473,0.3713489966,0.5698999767,1.198162325,25,4.261935248,11.30930712,0.0,0.0,0.0,89.96960486,0,0,0,23 DERECE,"📌HÜDA-PAR Ankara İl Başkanı Ahmet Karaarslan, Mansur Yavaş'a yüklendi: ''CHP yöneticilerinin tahsil durumunu merak ediyoruz. Ya okuma konusunda bir probleminiz var ya da okuduğunuzu anlamıyorsunuz. Bu kadar yalan ve iftiranın başka bir açıklaması olamaz. Yavaş ol Mansur!"" https://t.co/msQTw4wmlz",HC,HC
32820,49.72901413,16.18999932,0.8325282401,22.02800876,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.647255800681726e+18,0,0.7870792475,0.2298680113,1.681782475,0.2558734589,0.7947206035,25,7.554417414,4.732435384,0.0,0.0,0.0,46.2006079,0,0,0,23 DERECE,📌Bu görüntü maalesef dünyanın en çok incir üreten ülkesi olan Türkiye'de bir marketten... (Etkili Haber) https://t.co/u2bY8fQVTS https://t.co/G8DaVb24kz,HC,HC
32830,49.72901413,19.35906153,1.382165075,23.25517944,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.647222924858802e+18,0,0.09117466461,4.04122794,0.7525173177,0.9420795534,2.635497941,25,4.261935248,0.0,0.0,0.0,0.0,75.68389058,0,0,100,23 DERECE,"Muharrem İnce:

""CHP'ye ve İYİ Parti'ye tekrar sesleniyorum; eksik olduğunuz yerler varsa gelin Memleket Partililer sizin adınıza oralarda otursunlar, yeter ki sandıkların güvenliğini sağlayalım. Hala iş birliği yapabiliriz."" https://t.co/DqjZUPkl7D",HC,HC
32833,49.72901413,12.98671384,0.6013497152,20.89463564,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.6472071491084452e+18,0,0.09489607949,1.742547827,0.5293508534,0.3140265178,0.9826078412,25,4.24364368,4.732435384,0.0,0.0,0.0,33.73860182,0,0,100,23 DERECE,📌Ak Parti mahallesinde herkes mutlu! Keşke sebze meyve fiyatlarını da sordursaydınız... https://t.co/BQvFpGXler,HC,LC
70,48.12969146,19.81243552,0.6635029227,22.63985787,100,1051902349445345280,100,Darkwebhaber,100,12.33393993,0.477396322,8.09129704,19.50735659,82.45614035,0.0,0.0,0.0,30.49228508,100,1.6498500864724419e+18,0,0.3981913924,0.378169954,0.9292651575,0.1046755059,1.218696609,0,3.292482166,11.52772722,0.0,0.0,0.0,88.75379939,0,0,100,DarkWeb Haber,"Kemal Kılıçdaroğlu:

🔺Tarım arazilerinin tümünün ekilmesini sağlayarak planlı üretime geçeceğiz. 

🔺Atatürk'ün mirası olan Tigem varlıklarını tohum ve hayvancılık üretiminde kullanıp üretilen tohumları ve damızlık hayvanları çiftçilere ücretsiz vereceğiz.

🔺Her köyde… https://t.co/9e6J0WBoW2",HC,HC
32838,49.72901413,18.31954785,0.3918514449,22.58533643,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.6471970356726167e+18,0,0.01674636697,1.675811953,0.0794472613,0.2209816236,0.6808385746,25,4.261935248,0.0,0.0,0.0,0.0,69.90881459,0,0,0,23 DERECE,"DSP Genel Başkanı Önder Aksakal:

""Biz, seçimlerde bir başarı elde etmek için çizgimizi değiştirmedik, dik duruşumuzu gösterdik. Muhtemelen Sayın Cumhurbaşkanı da bundan etkilenerek bizlerle ilişkiye geçti"" https://t.co/UqTzoa8M0v",HC,HC
32839,49.72901413,17.47834058,0.07637320987,22.20363021,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.647195731378176e+18,0,0.01116424465,0.1779623313,0.05802328073,0.02326122354,0.1605354547,25,4.261935248,4.732435384,0.0,0.0,0.0,58.66261398,0,0,0,23 DERECE,"Rekabet Kurumu, kırmızı et fiyatlarındaki önlenemez yükseliş üzerine, spekülatif fiyat artışı ya da arz kısıtlanması olup olmadığının tespiti için ön araştırma başlattı. https://t.co/c03epdLXwJ",HC,HC
81,48.12969146,12.3454129,3.157872215,20.99888227,100,1051902349445345280,100,Darkwebhaber,100,12.33393993,0.477396322,8.09129704,19.50735659,82.45614035,0.0,0.0,0.0,30.49228508,100,1.6497996533139784e+18,0,0.08373183484,4.982945277,1.609476541,2.698301931,7.631270157,25,4.225352113,0.0,0.0,0.0,0.0,36.7781155,0,0,100,DarkWeb Haber,"Erdoğan: 14 Mayıs, LGBT'cilere, kadına şiddetin yanında olanlara ders verme niteliğinde olacaktır https://t.co/DYlEWz2XHK",HC,LC
32850,49.72901413,19.96088523,0.1130893675,23.03498628,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.6471625020008284e+18,0,0.01302495209,0.03707548569,0.05177461972,0.02326122354,0.3665209034,25,4.261935248,0.0,0.0,0.0,0.0,79.02735562,0,0,0,23 DERECE,"Japonya Başbakanı Fumio Kişida'nın konuşması sırasında büyük bir patlama meydana geldi.

Yerel medya, patlama sesinin Kişida’nın bulunduğu noktaya fırlatılan boru benzeri bir nesneden kaynaklandığını ve şüphelinin yakalandığını aktardı. https://t.co/PbMDakPFLM",C,HC
32856,49.72901413,22.62423134,2.245184305,24.61748182,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.6471424709191148e+18,0,2.141674265,0.6896040338,2.946689995,0.4884856943,3.484443075,25,4.261935248,4.744569834,0.0,0.0,0.0,87.23404255,0,0,0,23 DERECE,"Rüzgar Canikli, AKP Giresun Mv. Nurettin Canikli’nin yeğeni olan eşi Kemal Canikli'nin kendisine 6.5 aylık hamileyken şiddet uyguladığı videoyu paylaştı:

""Her yerden yardım istedim ama sürekli siyasi güçlerini kullanarak adaletin yerini bulmamasını sağlıyorlar."" https://t.co/2X7v3DvV8Z",HC,HC
32866,49.72901413,21.8210676,0.2938708847,23.70850436,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.6469762597279498e+18,0,0.1916528664,0.266943497,0.2722630865,0.151197953,0.5301934592,25,4.261935248,0.0,10.49562682,0.0,0.0,89.36170213,0,0,0,23 DERECE,"Beşli Çete İYİ Parti saflarına kadar sızmış!

İYİ Parti Ankara 2. bölge milletvekili adayı Sedat Aksakallı'nın, ""Beşli Çete"" müteahhitlerden Nihat Özdemir'in sahibi olduğu Limak ve Hüseyin Arslan'ın sahibi olduğu YDA Group'un avukatı olduğu ortaya çıktı.

( @patronlar ) https://t.co/pMLwnF1hBf",C,HC
103,48.12969146,23.51161178,0.2365523137,23.71969233,100,1051902349445345280,100,Darkwebhaber,100,12.33393993,0.477396322,8.09129704,19.50735659,82.45614035,0.0,0.0,0.0,30.49228508,100,1.6496997520894648e+18,0,0.03907485626,0.266943497,0.3927729772,0.02326122354,0.4643669125,25,4.24364368,12.91105448,0.0,0.0,0.0,80.85106383,0,0,100,DarkWeb Haber,"Meral Akşener: 

Bana diyorsunuz ki 'Başbakan Meral.' Ben başbakan olmayı ona buna yalvararak yapamam. Fıtratıma ters. Birinci parti çıkacağız ki; çalışmakla, her bir vatandaşın kapısından girerek, ikna ederek başbakan olacağım. Şartım budur. https://t.co/mOvG2cRFXh",HC,HC
32872,49.72901413,5.03343465,0.5065977177,18.23878534,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.6469576049444454e+18,0,0.01860707441,1.104849474,0.1401485396,0.3140265178,1.26158785,0,0.0,0.0,0.0,0.0,0.0,27.96352584,0,0,100,23 DERECE,"📌Erdoğan: ''Kürt kardeşlerimizi, Kürt düşmanı CHP ve HDP'nin insafına asla bırakmayacağız.''",HC,LC
107,48.12969146,12.30661532,0.03963306849,19.95706015,100,1051902349445345280,100,Darkwebhaber,100,12.33393993,0.477396322,8.09129704,19.50735659,82.45614035,0.0,0.0,0.0,30.49228508,100,1.6496797305499607e+18,0,0.1321102283,0.0,0.0,0.0,0.0,25,4.280226815,0.0,10.93294461,0.0,0.0,36.47416413,0,0,0,DarkWeb Haber,RT @darkweb0fficial: MetroPOLL Mart ayı anketine göre en güvenilmez yardım kuruluşu Kızılay'dır. https://t.co/dJUBRKaeZO,HC,LC
110,48.12969146,6.274182133,3.20351929,19.01043965,100,1051902349445345280,100,Darkwebhaber,100,12.33393993,0.477396322,8.09129704,19.50735659,82.45614035,0.0,0.0,0.0,30.49228508,100,1.6495174165803663e+18,0,0.06884617532,6.080379653,1.513068628,3.686903931,6.876712626,0,0.0,4.962989928,0.0,6.627393225,0.0,27.96352584,0,0,0,DarkWeb Haber,"#SONDAKIKA

AKP'nin İstanbul Bahçelievler'deki İrtibat Bürosu'na silahlı saldırı düzenlendi.",HC,LC
112,48.12969146,12.18127916,2.390628754,20.69152779,100,1051902349445345280,100,Darkwebhaber,100,12.33393993,0.477396322,8.09129704,19.50735659,82.45614035,0.0,0.0,0.0,30.49228508,100,1.64951109117141e+18,0,0.6438047746,0.9639626279,7.245768764,0.1744591766,2.503073717,25,4.225352113,0.0,0.0,0.0,0.0,35.8662614,0,0,100,DarkWeb Haber,"Kılıçdaroğlu: Seçim dönemi provokasyonlar olmasını bekliyorum; sizden ricam, sakin olmanızdır. https://t.co/taJwqO16pS",HC,LC
32883,49.72901413,19.41377277,14.17617894,27.49525873,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.6469154432846643e+18,0,2.91572856,11.1374759,15.32528744,6.827169109,32.39431971,25,4.261935248,0.0,0.0,0.0,0.0,75.98784195,0,0,0,23 DERECE,"Memleket Partisi milletvekili adaylığından çekilen Cem Saygı:

""Adaylıktan çekilmem karşılığında bana 20.000 TL teklif ettiler ama parayı yatırmadılar. Genel Merkez yalancıdır.

Parayı hesabıma yatırmazlarsa icraya vereceğim."" https://t.co/fnwwndcacn",HC,HC
32890,49.72901413,22.14933508,0.7934724256,23.98170114,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.6468861570016543e+18,0,0.02604990417,1.37179297,0.2624437621,0.8025122121,1.902450292,25,4.261935248,0.0,0.0,0.0,0.0,91.18541033,0,0,0,23 DERECE,"Muharrem İnce:

""Bu nereden çıktı diyorlar. Baş parmağı Erbakan Hoca, işaret parmağını başkası kaptı. E, işaret parmağı ile orta parmak zafer işareti. Dört parmağı Erdoğan kaptı. Beş parmak Demokrat Parti’nindi. 

Geriye kaldı üç parmak. Altı parmak vardı da biz mi yapmadık?"" https://t.co/cK2UKPw92l",HC,HC
125,48.12969146,20.140703,7.14013255,24.88547391,100,1051902349445345280,100,Darkwebhaber,100,12.33393993,0.477396322,8.09129704,19.50735659,82.45614035,0.0,0.0,0.0,30.49228508,100,1.6494624037535416e+18,0,2.778036209,4.323001631,13.72116689,1.139799953,11.83687261,0,3.292482166,11.52772722,0.0,0.0,0.0,90.5775076,0,0,100,DarkWeb Haber,"Kemal Kılıçdaroğlu: 

🔺Çankaya Köşkü’nün ikametimize ayrılmış bölümündeki elektrik, doğalgaz, su, telefon ve internet faturalarını maaşımdan ödeyeceğim.

🔺Özel seyahatlerimiz de dahil olmak üzere diğer tüm kişisel harcamalarımız için sadece maaşımı kullanacağım.

🔺Katılmak… https://t.co/e230RynJHF",HC,HC
131,48.12969146,16.28992718,0.2623253798,21.34504153,100,1051902349445345280,100,Darkwebhaber,100,12.33393993,0.477396322,8.09129704,19.50735659,82.45614035,0.0,0.0,0.0,30.49228508,100,1.649431840720126e+18,0,0.003721414882,0.8823965594,0.09640791259,0.09304489416,0.5589239311,25,4.24364368,0.0,0.0,0.0,0.0,58.66261398,0,0,100,DarkWeb Haber,"Cumhurbaşkanı Erdoğan: Önümüzdeki engelleri nasıl kaldırdıysak, enflasyon meselesini de bu yıl sonuna kadar kontrol altına almış, önümüzdeki yıl tamamen çözmüş olacağız. https://t.co/XtgQRPZ53k",HC,HC
163,48.12969146,12.5148512,0.7797270233,20.27000899,100,1051902349445345280,100,Darkwebhaber,100,12.33393993,0.477396322,8.09129704,19.50735659,82.45614035,0.0,0.0,0.0,30.49228508,100,1.6493096686012006e+18,0,0.173045792,1.015868308,1.04084839,0.1744591766,1.567551602,25,4.24364368,0.0,0.0,0.0,0.0,37.6899696,0,0,100,DarkWeb Haber,"Cumhurbaşkanı Erdoğan, bayram namazını Hüda-Par Genel Başkanı Zekeriya Yapıcıoğlu ile beraber kıldı. https://t.co/r6EItuDtW7",HC,LC
32933,49.72901413,7.659574468,0.01842100367,18.94431317,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.646677970411565e+18,0,0.06140334555,0.0,0.0,0.0,0.0,0,0.0,0.0,10.78717201,0.0,0.0,42.55319149,0,0,0,23 DERECE,"RT @yirmiucderece: 📌TEAM Araştırma Direktörü Ulaş Tol: ""Erdoğan'ın oyları hiçbir senaryoda %45'in üzerine çıkmıyor. Erdoğan'ın ilk turda ka…",HC,LC
176,48.12969146,18.68250393,0.2829639575,22.14140258,100,1051902349445345280,100,Darkwebhaber,100,12.33393993,0.477396322,8.09129704,19.50735659,82.45614035,0.0,0.0,0.0,30.49228508,100,1.6491333453038305e+18,0,0.003721414882,0.3040189826,0.2419124473,0.02326122354,0.7982958472,25,4.24364368,24.01407596,0.0,0.0,0.0,38.60182371,0,0,0,DarkWeb Haber,"Trabzonspor, yeni teknik direktörü Nenad Bjelica yönetimindeki ilk maçında Sivasspor'a 4-1 mağlup oldu. https://t.co/SBpTPwUdgs",HC,HC
32947,49.72901413,21.98520134,0.1926270825,23.72925804,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.6465973041980823e+18,0,0.06140334555,0.1186415542,0.181211169,0.01163061177,0.4974203915,25,4.261935248,0.0,0.0,0.0,0.0,90.27355623,0,0,100,23 DERECE,"📌TEAM Araştırma Direktörü Ulaş Tol: ""Erdoğan'ın oyları hiçbir senaryoda %45'in üzerine çıkmıyor. Erdoğan'ın ilk turda kazanma şansı çok düşük. Ama Kılıçdaroğlu'nun da ilk turda kazanması diğer adayların oy oranına bağlı. İnce ile Oğan %5 alırsa, seçim ikinci tura kalıyor."" https://t.co/PjCtHRJegN",HC,HC
183,48.12969146,17.87655332,3.444821036,22.91885172,100,1051902349445345280,100,Darkwebhaber,100,12.33393993,0.477396322,8.09129704,19.50735659,82.45614035,0.0,0.0,0.0,30.49228508,100,1.649101101868761e+18,0,0.1395530581,2.980869049,2.000464186,1.686438707,9.80723828,25,4.24364368,0.0,0.0,0.0,0.0,67.47720365,0,0,0,DarkWeb Haber,"Soylu'dan Yeşil Sol Parti standına: 

Şimdi şunlara sorsan Türkiye'de özgürlük yok. Kepazeler, bu ülkenin içişleri bakanı konuşuyor. 

Orada istediğinizi yapıyorsunuz. Daha ne özgürlük istiyorsunuz? https://t.co/cnV2Kn05o9",HC,HC
184,48.12969146,17.58533907,0.5901892736,21.88072253,100,1051902349445345280,100,Darkwebhaber,100,12.33393993,0.477396322,8.09129704,19.50735659,82.45614035,0.0,0.0,0.0,30.49228508,100,1.6490963379490734e+18,0,0.1767672069,0.1038113599,1.869242305,0.04652244708,0.5838045898,25,4.24364368,11.30930712,0.0,0.0,0.0,50.15197568,0,0,0,DarkWeb Haber,"Mansur Yavaş: Hani İstanbul, Ankara gidince Mekke ve Kudüs gidiyordu? Devletin bekası gidiyordu? 

Ne oldu? Gittiler, Sisi ile el sıkıştılar. https://t.co/yfvMgkwS8H",HC,HC
32951,49.72901413,21.76635636,6.076657002,25.59876907,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.6465951457924547e+18,0,2.573358391,5.212813288,8.311611797,4.024191672,10.06966818,25,4.261935248,0.0,0.0,0.0,0.0,89.05775076,0,0,100,23 DERECE,"İstanbul Sözleşmesi'nin boşanmaları artırdığını söyleyip kaldırılmasını isteyen Hilal Kaplan'ın eski eşi Süheyp Öğüt ve yeni eşi Tevfik Emre Sarı'nın yakın arkadaş oldukları anlaşıldı. 

Üçünün mutlu günlerinde çektirdikleri fotoğraf sosyal medyada yeniden gündem oldu. https://t.co/CfCj8zDDBA",C,HC
32953,49.72901413,17.5535904,1.253937065,22.61705873,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.646593517198758e+18,0,0.03907485626,0.5635473825,0.4177676212,0.1860897883,4.29757151,25,4.261935248,0.0,0.0,0.0,0.0,65.65349544,0,0,0,23 DERECE,📌Altan Tan: “Görünen o ki Kürtler seçimi kaybettirecek AK Parti’ye. Erdoğan’a akıl verenler bu duruma sebep olanlardır. Muhalefet bir araya gelirken onlar aynı liste ile seçime bile gidemedi.” https://t.co/gNtzpCNk1A,HC,HC
32963,49.72901413,22.20404633,0.1189155752,23.77715209,100,1967668326,100,yirmiucderece,100,5.710450176,0.3943708747,3.230685069,12.84509836,79.53216374,16.34506243,0.0,0.0,63.97869214,100,1.646547275215143e+18,0,0.02604990417,0.1705472342,0.06784260516,0.01163061177,0.3149310708,25,4.261935248,0.0,0.0,0.0,0.0,91.4893617,0,0,100,23 DERECE,"📌Ali Babacan: ""Sadullah Ergin ile ilgili hatalı bir tartışmanın döndüğünü görüyorum.  Çoğunun eksik bilgiden ve aşmamız gereken önyargılardan kaynaklandığını anlıyorum. Kendisi, Adalet Bakanlığı tarihinde görülmemiş hızda bireysel ve kolektif haklara yönelik işlere imza attı."" https://t.co/ryuCuZ4jlo",HC,HC
196,48.12969146,16.05342418,2.356814428,21.95817692,100,1051902349445345280,100,Darkwebhaber,100,12.33393993,0.477396322,8.09129704,19.50735659,82.45614035,0.0,0.0,0.0,30.49228508,100,1.6490670520013128e+18,0,0.9843142363,0.7563399081,8.062558023,0.08141428239,1.444649677,25,4.24364368,11.30930712,0.0,0.0,0.0,41.64133739,0,0,0,DarkWeb Haber,"Mansur Yavaş:

""Soğan problemi yok diyorlar. Doğru sizin oturduğunuz yerden o problem yok, siz halktan koptunuz!"" https://t.co/x7x7FeL0fT",HC,HC
